log_price
12.971540487669746
13.62918097977278
11.407576060361786
12.873902018105829
12.535376392672774
13.199324418540456
12.52452274027846
12.84792653170257
12.524526376648708
11.652687407345388
12.072541252905651
14.204168547756057
13.62918097977278
11.982929094215963
14.452675045018875
12.180754837545884
13.304683267530228
13.753635154246187
12.388394202324129
12.429216196844383
13.00582731395484
12.691580461311874
13.710150042306449
12.367340793126296
13.199324418540456
12.736700896592344
13.262125319779487
13.014775939550418
12.388394202324129
13.217673557208654
12.128111104060462
11.77528972943772
13.304684934198283
11.813030057420567
12.611537753638338
12.834681304952548
11.512925464970229
13.554145793829866
11.695247021764184
12.100712129872347
13.091904169919621
12.323851236732237
12.765685576318658
10.596634733096073
13.44444542729703
12.92391243868049
11.385092093460344
14.018451401960965
12.765688433465597
12.524526376648708
12.89921982609012
13.171151636810041
13.304684934198283
12.736700896592344
12.850554654108839
14.220308777084735
11.954754645814319
14.247292974389811
12.89921982609012
12.706847933442663
12.80765263256463
13.527828485512494
13.122363377404328
13.217671739025183
11.49781182716018
13.12236137740233
10.49124643927466
10.596634733096073
10.85897976660942
11.002099841204238
12.128111104060462
13.493926933836812
11.082142548877775
13.815510557964274
11.84939770159144
12.301382825334498
12.765685576318658
10.645424897265505
12.388394202324129
12.84792653170257
13.304684934198283
12.61153442029945
12.429216196844383
12.433650351434276
14.457364444136669
10.373491181781864
11.695247021764184
13.840203170554645
13.815510557964274
13.017002861746503
12.429216196844383
13.215853720491667
13.38472764187182
12.301382825334498
12.886641043883259
12.873902018105829
12.560244459250788
13.00582731395484
11.736069016284437
12.388394202324129
12.676076274775909
14.22097566607244
14.946912669455374
12.487485104968359
12.323855681186558
12.323855681186558
12.502466658583977
13.710150042306449
12.2783933071098
13.270783382522602
12.66032791780777
12.153199155923106
11.982929094215963
12.834678638282325
12.765688433465597
11.982929094215963
12.429216196844383
13.26212358064754
12.201060103706629
12.429216196844383
12.676076274775909
12.80765263256463
12.072541252905651
13.1021586292684
10.308952660644293
12.66032791780777
13.384726103409099
12.100712129872347
12.323855681186558
12.542544882151386
12.577636201962656
13.098070684835283
13.997832114758229
13.457406021215947
14.599412101792684
12.301382825334498
11.127262984158243
12.959844447906553
12.506177237980511
12.429216196844383
11.608235644774552
11.608235644774552
13.017002861746503
11.225243392518447
14.28551418721001
13.11835535600679
13.887830289310909
11.951180395901384
12.206072645530174
13.457406021215947
13.26212358064754
12.61153442029945
12.180754837545884
11.813030057420567
12.899217326086994
13.12236137740233
12.013700752882718
12.072541252905651
12.560240950472702
11.289781913656018
11.736069016284437
12.524526376648708
13.235692062711331
12.013700752882718
12.345834587905333
13.52782715217827
13.422467969854667
11.77528972943772
13.541073712262515
11.512915464920228
12.983101310070822
13.458834185453092
13.527828485512494
10.714417768752456
11.77528972943772
12.154779351142624
13.017000639521811
12.765688433465597
11.225243392518447
13.304684934198283
12.206072645530174
12.254862809699606
12.676076274775909
12.873902018105829
11.652687407345388
12.560244459250788
12.468436909997665
13.071070083016778
11.350406535472453
12.095141084822892
11.695247021764184
11.77528972943772
10.778956289890028
11.156250521031495
12.845291484064564
12.896716695872
12.2783933071098
11.002099841204238
12.201060103706629
13.071067977751404
12.506177237980511
13.250756592172728
11.289781913656018
11.982929094215963
11.608235644774552
12.896716695872
13.664687668229691
13.500799813124575
12.644327576461329
12.911642346088676
11.512925464970229
12.128111104060462
12.250089530946948
11.918390573078392
13.764217263576723
12.154779351142624
12.80765263256463
11.77528972943772
11.951180395901384
11.002099841204238
13.815510557964274
13.017002861746503
12.89921982609012
12.100712129872347
14.686803923907693
11.813030057420567
13.12236137740233
12.611537753638338
12.765685576318658
12.721885810807203
11.77528972943772
12.40900940788588
10.799575577092764
12.644327576461329
